x y f
1.0455 0.9091 1.2459
1.0909 0.9091 1.3223
1.1364 0.9091 1.3946
1.1818 0.9091 1.4628
1.2273 0.9091 1.5269
1.2727 0.9091 1.5868
1.3182 0.9091 1.6426
1.3636 0.9091 1.6942
1.4091 0.9091 1.7417
1.4545 0.9091 1.7851
1.5000 0.9091 1.8244
1.5455 0.9091 1.8595
1.5909 0.9091 1.8905
1.6364 0.9091 1.9174
1.6818 0.9091 1.9401
1.7273 0.9091 1.9587
1.7727 0.9091 1.9731
1.8182 0.9091 1.9835
1.8636 0.9091 1.9897
1.9091 0.9091 1.9917
1.9545 0.9091 1.9897
2.0000 0.9091 1.9835
2.0455 0.9091 1.9731
2.0909 0.9091 1.9587
2.1364 0.9091 1.9401
2.1818 0.9091 1.9174
2.2273 0.9091 1.8905
2.2727 0.9091 1.8595
2.3182 0.9091 1.8244
2.3636 0.9091 1.7851
2.4091 0.9091 1.7417
2.4545 0.9091 1.6942
2.5000 0.9091 1.6426
2.5455 0.9091 1.5868
2.5909 0.9091 1.5269
2.6364 0.9091 1.4628
2.6818 0.9091 1.3946
2.7273 0.9091 1.3223
2.7727 0.9091 1.2459
2.8182 0.9091 1.1653
2.8636 0.9091 1.0806
2.9091 0.9091 0.9917
2.9545 0.9091 0.8988
3.0000 0.9091 0.8017
3.0455 0.9091 0.7004
3.0909 0.9091 0.5950
3.1364 0.9091 0.4855
3.1818 0.9091 0.3719
3.2273 0.9091 0.2541
3.2727 0.9091 0.1322
3.3182 0.9091 0.0062
3.3636 0.9091 -0.1240
3.4091 0.9091 -0.2583
3.4545 0.9091 -0.3967
3.5000 0.9091 -0.5393
-1.0000 0.9444 -6.6728
-0.9545 0.9444 -6.4072
-0.9091 0.9444 -6.1458
-0.8636 0.9444 -5.8884
-0.8182 0.9444 -5.6352
-0.7727 0.9444 -5.3861
-0.7273 0.9444 -5.1412
-0.6818 0.9444 -4.9003
-0.6364 0.9444 -4.6637
-0.5909 0.9444 -4.4311
-0.5455 0.9444 -4.2027
-0.5000 0.9444 -3.9784
-0.4545 0.9444 -3.7582
-0.4091 0.9444 -3.5422
-0.3636 0.9444 -3.3303
-0.3182 0.9444 -3.1226
-0.2727 0.9444 -2.9189
-0.2273 0.9444 -2.7194
-0.1818 0.9444 -2.5241
-0.1364 0.9444 -2.3328
-0.0909 0.9444 -2.1458
-0.0455 0.9444 -1.9628
0.0000 0.9444 -1.7840
0.0455 0.9444 -1.6092
0.0909 0.9444 -1.4387
0.1364 0.9444 -1.2722
0.1818 0.9444 -1.1099
0.2273 0.9444 -0.9518
0.2727 0.9444 -0.7977
0.3182 0.9444 -0.6478
0.3636 0.9444 -0.5020
0.4091 0.9444 -0.3604
0.4545 0.9444 -0.2229
0.5000 0.9444 -0.0895
0.5455 0.9444 0.0397
0.5909 0.9444 0.1649
0.6364 0.9444 0.2858
0.6818 0.9444 0.4027
0.7273 0.9444 0.5154
0.7727 0.9444 0.6240
0.8182 0.9444 0.7284
0.8636 0.9444 0.8288
0.9091 0.9444 0.9250
0.9545 0.9444 1.0170
1.0000 0.9444 1.1049
1.0455 0.9444 1.1887
1.0909 0.9444 1.2684
1.1364 0.9444 1.3439
1.1818 0.9444 1.4153
1.2273 0.9444 1.4826
1.2727 0.9444 1.5457
1.3182 0.9444 1.6047
1.3636 0.9444 1.6596
1.4091 0.9444 1.7103
1.4545 0.9444 1.7569
1.5000 0.9444 1.7994
1.5455 0.9444 1.8377
1.5909 0.9444 1.8719
1.6364 0.9444 1.9020
1.6818 0.9444 1.9279
1.7273 0.9444 1.9498
1.7727 0.9444 1.9674
1.8182 0.9444 1.9810
1.8636 0.9444 1.9904
1.9091 0.9444 1.9957
1.9545 0.9444 1.9968
2.0000 0.9444 1.9938
2.0455 0.9444 1.9867
2.0909 0.9444 1.9755
2.1364 0.9444 1.9601
2.1818 0.9444 1.9406
2.2273 0.9444 1.9169
2.2727 0.9444 1.8891
2.3182 0.9444 1.8572
2.3636 0.9444 1.8212
2.4091 0.9444 1.7810
2.4545 0.9444 1.7367
2.5000 0.9444 1.6883
2.5455 0.9444 1.6357
2.5909 0.9444 1.5790
2.6364 0.9444 1.5182
2.6818 0.9444 1.4532
2.7273 0.9444 1.3841
2.7727 0.9444 1.3109
2.8182 0.9444 1.2335
2.8636 0.9444 1.1520
2.9091 0.9444 1.0664
2.9545 0.9444 0.9766
3.0000 0.9444 0.8827
3.0455 0.9444 0.7847
3.0909 0.9444 0.6825
3.1364 0.9444 0.5762
3.1818 0.9444 0.4658
3.2273 0.9444 0.3513
3.2727 0.9444 0.2326
3.3182 0.9444 0.1098
3.3636 0.9444 -0.0172
3.4091 0.9444 -0.1483
3.4545 0.9444 -0.2835
3.5000 0.9444 -0.4228
-1.0000 0.9798 -6.8796
-0.9545 0.9798 -6.6108
-0.9091 0.9798 -6.3461
-0.8636 0.9798 -6.0855
-0.8182 0.9798 -5.8291
-0.7727 0.9798 -5.5768
-0.7273 0.9798 -5.3286
-0.6818 0.9798 -5.0846
-0.6364 0.9798 -4.8447
-0.5909 0.9798 -4.6089
-0.5455 0.9798 -4.3773
-0.5000 0.9798 -4.1498
-0.4545 0.9798 -3.9264
-0.4091 0.9798 -3.7072
-0.3636 0.9798 -3.4921
-0.3182 0.9798 -3.2811
-0.2727 0.9798 -3.0743
-0.2273 0.9798 -2.8716
-0.1818 0.9798 -2.6730
-0.1364 0.9798 -2.4785
-0.0909 0.9798 -2.2882
-0.0455 0.9798 -2.1021
0.0000 0.9798 -1.9200
0.0455 0.9798 -1.7421
0.0909 0.9798 -1.5683
0.1364 0.9798 -1.3987
0.1818 0.9798 -1.2331
0.2273 0.9798 -1.0718
0.2727 0.9798 -0.9145
0.3182 0.9798 -0.7614
0.3636 0.9798 -0.6124
0.4091 0.9798 -0.4675
0.4545 0.9798 -0.3268
0.5000 0.9798 -0.1902
0.5455 0.9798 -0.0577
0.5909 0.9798 0.0706
0.6364 0.9798 0.1948
0.6818 0.9798 0.3148
0.7273 0.9798 0.4308
0.7727 0.9798 0.5426
0.8182 0.9798 0.6502
0.8636 0.9798 0.7538
0.9091 0.9798 0.8532
0.9545 0.9798 0.9484
1.0000 0.9798 1.0396
1.0455 0.9798 1.1266
1.0909 0.9798 1.2095
1.1364 0.9798 1.2882
1.1818 0.9798 1.3628
1.2273 0.9798 1.4333
1.2727 0.9798 1.4996
1.3182 0.9798 1.5619
1.3636 0.9798 1.6199
1.4091 0.9798 1.6739
1.4545 0.9798 1.7237
1.5000 0.9798 1.7694
1.5455 0.9798 1.8109
1.5909 0.9798 1.8484
1.6364 0.9798 1.8816
1.6818 0.9798 1.9108
1.7273 0.9798 1.9358
1.7727 0.9798 1.9567
1.8182 0.9798 1.9735
1.8636 0.9798 1.9861
1.9091 0.9798 1.9946
1.9545 0.9798 1.9990
2.0000 0.9798 1.9992
2.0455 0.9798 1.9953
2.0909 0.9798 1.9872
2.1364 0.9798 1.9751
2.1818 0.9798 1.9588
2.2273 0.9798 1.9383
2.2727 0.9798 1.9138
2.3182 0.9798 1.8851
2.3636 0.9798 1.8523
2.4091 0.9798 1.8153
2.4545 0.9798 1.7742
2.5000 0.9798 1.7290
2.5455 0.9798 1.6796
2.5909 0.9798 1.6261
2.6364 0.9798 1.5685
2.6818 0.9798 1.5068
2.7273 0.9798 1.4409
2.7727 0.9798 1.3709
2.8182 0.9798 1.2967
2.8636 0.9798 1.2184
2.9091 0.9798 1.1360
2.9545 0.9798 1.0495
3.0000 0.9798 0.9588
3.0455 0.9798 0.8640
3.0909 0.9798 0.7650
3.1364 0.9798 0.6619
3.1818 0.9798 0.5547
3.2273 0.9798 0.4434
3.2727 0.9798 0.3279
3.3182 0.9798 0.2083
3.3636 0.9798 0.0846
3.4091 0.9798 -0.0433
3.4545 0.9798 -0.1753
3.5000 0.9798 -0.3114
-1.0000 1.0152 -7.0914
-0.9545 1.0152 -6.8193
-0.9091 1.0152 -6.5514
-0.8636 1.0152 -6.2876
-0.8182 1.0152 -6.0280
-0.7727 1.0152 -5.7725
-0.7273 1.0152 -5.5211
-0.6818 1.0152 -5.2739
-0.6364 1.0152 -5.0308
-0.5909 1.0152 -4.7918
-0.5455 1.0152 -4.5569
-0.5000 1.0152 -4.3262
-0.4545 1.0152 -4.0996
-0.4091 1.0152 -3.8772
-0.3636 1.0152 -3.6589
-0.3182 1.0152 -3.4447
-0.2727 1.0152 -3.2346
-0.2273 1.0152 -3.0287
-0.1818 1.0152 -2.8269
-0.1364 1.0152 -2.6292
-0.0909 1.0152 -2.4357
-0.0455 1.0152 -2.2463
0.0000 1.0152 -2.0611
0.0455 1.0152 -1.8799
0.0909 1.0152 -1.7029
0.1364 1.0152 -1.5301
0.1818 1.0152 -1.3613
0.2273 1.0152 -1.1967
0.2727 1.0152 -1.0363
0.3182 1.0152 -0.8799
0.3636 1.0152 -0.7277
0.4091 1.0152 -0.5797
0.4545 1.0152 -0.4357
0.5000 1.0152 -0.2959
0.5455 1.0152 -0.1602
0.5909 1.0152 -0.0287
0.6364 1.0152 0.0987
0.6818 1.0152 0.2220
0.7273 1.0152 0.3411
0.7727 1.0152 0.4562
0.8182 1.0152 0.5670
0.8636 1.0152 0.6738
0.9091 1.0152 0.7764
0.9545 1.0152 0.8749
1.0000 1.0152 0.9692
1.0455 1.0152 1.0595
1.0909 1.0152 1.1455
1.1364 1.0152 1.2275
1.1818 1.0152 1.3053
1.2273 1.0152 1.3790
1.2727 1.0152 1.4486
1.3182 1.0152 1.5140
1.3636 1.0152 1.5753
1.4091 1.0152 1.6325
1.4545 1.0152 1.6855
1.5000 1.0152 1.7344
1.5455 1.0152 1.7792
1.5909 1.0152 1.8198
1.6364 1.0152 1.8563
1.6818 1.0152 1.8887
1.7273 1.0152 1.9169
1.7727 1.0152 1.9410
1.8182 1.0152 1.9610
1.8636 1.0152 1.9768
1.9091 1.0152 1.9885
1.9545 1.0152 1.9961
2.0000 1.0152 1.9995
2.0455 1.0152 1.9989
2.0909 1.0152 1.9940
2.1364 1.0152 1.9851
2.1818 1.0152 1.9720
2.2273 1.0152 1.9548
2.2727 1.0152 1.9334
2.3182 1.0152 1.9079
2.3636 1.0152 1.8783
2.4091 1.0152 1.8446
2.4545 1.0152 1.8067
2.5000 1.0152 1.7647
2.5455 1.0152 1.7185
2.5909 1.0152 1.6683
2.6364 1.0152 1.6139
2.6818 1.0152 1.5553
2.7273 1.0152 1.4927
2.7727 1.0152 1.4258
2.8182 1.0152 1.3549
2.8636 1.0152 1.2798
2.9091 1.0152 1.2006
2.9545 1.0152 1.1173
3.0000 1.0152 1.0298
3.0455 1.0152 0.9382
3.0909 1.0152 0.8425
3.1364 1.0152 0.7427
3.1818 1.0152 0.6387
3.2273 1.0152 0.5305
3.2727 1.0152 0.4183
3.3182 1.0152 0.3019
3.3636 1.0152 0.1814
3.4091 1.0152 0.0567
3.4545 1.0152 -0.0721
3.5000 1.0152 -0.2050
-1.0000 1.0505 -7.3081
-0.9545 1.0505 -7.0329
-0.9091 1.0505 -6.7618
-0.8636 1.0505 -6.4948
-0.8182 1.0505 -6.2319
-0.7727 1.0505 -5.9732
-0.7273 1.0505 -5.7186
-0.6818 1.0505 -5.4681
-0.6364 1.0505 -5.2218
-0.5909 1.0505 -4.9796
-0.5455 1.0505 -4.7416
-0.5000 1.0505 -4.5076
-0.4545 1.0505 -4.2778
-0.4091 1.0505 -4.0522
-0.3636 1.0505 -3.8306
-0.3182 1.0505 -3.6132
-0.2727 1.0505 -3.4000
-0.2273 1.0505 -3.1908
-0.1818 1.0505 -2.9858
-0.1364 1.0505 -2.7849
-0.0909 1.0505 -2.5882
-0.0455 1.0505 -2.3956
0.0000 1.0505 -2.2071
0.0455 1.0505 -2.0228
0.0909 1.0505 -1.8426
0.1364 1.0505 -1.6665
0.1818 1.0505 -1.4945
0.2273 1.0505 -1.3267
0.2727 1.0505 -1.1630
0.3182 1.0505 -1.0035
0.3636 1.0505 -0.8481
0.4091 1.0505 -0.6968
0.4545 1.0505 -0.5496
0.5000 1.0505 -0.4066
0.5455 1.0505 -0.2677
0.5909 1.0505 -0.1330
0.6364 1.0505 -0.0023
0.6818 1.0505 0.1241
0.7273 1.0505 0.2465
0.7727 1.0505 0.3647
0.8182 1.0505 0.4788
0.8636 1.0505 0.5888
0.9091 1.0505 0.6946
0.9545 1.0505 0.7963
1.0000 1.0505 0.8939
1.0455 1.0505 0.9873
1.0909 1.0505 1.0766
1.1364 1.0505 1.1618
1.1818 1.0505 1.2428
1.2273 1.0505 1.3197
1.2727 1.0505 1.3925
1.3182 1.0505 1.4612
1.3636 1.0505 1.5257
1.4091 1.0505 1.5860
1.4545 1.0505 1.6423
1.5000 1.0505 1.6944
1.5455 1.0505 1.7424
1.5909 1.0505 1.7862
1.6364 1.0505 1.8259
1.6818 1.0505 1.8615
1.7273 1.0505 1.8930
1.7727 1.0505 1.9203
1.8182 1.0505 1.9435
1.8636 1.0505 1.9625
1.9091 1.0505 1.9775
1.9545 1.0505 1.9882
2.0000 1.0505 1.9949
2.0455 1.0505 1.9974
2.0909 1.0505 1.9958
2.1364 1.0505 1.9901
2.1818 1.0505 1.9802
2.2273 1.0505 1.9662
2.2727 1.0505 1.9481
2.3182 1.0505 1.9258
2.3636 1.0505 1.8994
2.4091 1.0505 1.8689
2.4545 1.0505 1.8342
2.5000 1.0505 1.7954
2.5455 1.0505 1.7525
2.5909 1.0505 1.7054
2.6364 1.0505 1.6542
2.6818 1.0505 1.5989
2.7273 1.0505 1.5394
2.7727 1.0505 1.4758
2.8182 1.0505 1.4081
2.8636 1.0505 1.3363
2.9091 1.0505 1.2603
2.9545 1.0505 1.1802
3.0000 1.0505 1.0959
3.0455 1.0505 1.0075
3.0909 1.0505 0.9150
3.1364 1.0505 0.8184
3.1818 1.0505 0.7176
3.2273 1.0505 0.6127
3.2727 1.0505 0.5036
3.3182 1.0505 0.3904
3.3636 1.0505 0.2731
3.4091 1.0505 0.1517
3.4545 1.0505 0.0261
3.5000 1.0505 -0.1036
-1.0000 1.0859 -7.5299
-0.9545 1.0859 -7.2514
-0.9091 1.0859 -6.9771
-0.8636 1.0859 -6.7069
-0.8182 1.0859 -6.4408
-0.7727 1.0859 -6.1789
-0.7273 1.0859 -5.9211
-0.6818 1.0859 -5.6674
-0.6364 1.0859 -5.4179
-0.5909 1.0859 -5.1725
-0.5455 1.0859 -4.9312
-0.5000 1.0859 -4.6940
-0.4545 1.0859 -4.4610
-0.4091 1.0859 -4.2321
-0.3636 1.0859 -4.0074
-0.3182 1.0859 -3.7868
-0.2727 1.0859 -3.5703
-0.2273 1.0859 -3.3579
-0.1818 1.0859 -3.1497
-0.1364 1.0859 -2.9456
-0.0909 1.0859 -2.7457
-0.0455 1.0859 -2.5499
0.0000 1.0859 -2.3582
0.0455 1.0859 -2.1706
0.0909 1.0859 -1.9872
0.1364 1.0859 -1.8079
0.1818 1.0859 -1.6327
0.2273 1.0859 -1.4617
0.2727 1.0859 -1.2948
0.3182 1.0859 -1.1321
0.3636 1.0859 -0.9734
0.4091 1.0859 -0.8189
0.4545 1.0859 -0.6686
0.5000 1.0859 -0.5223
0.5455 1.0859 -0.3802
0.5909 1.0859 -0.2422
0.6364 1.0859 -0.1084
0.6818 1.0859 0.0213
0.7273 1.0859 0.1469
0.7727 1.0859 0.2683
0.8182 1.0859 0.3856
0.8636 1.0859 0.4988
0.9091 1.0859 0.6078
0.9545 1.0859 0.7128
1.0000 1.0859 0.8135
1.0455 1.0859 0.9102
1.0909 1.0859 1.0027
1.1364 1.0859 1.0911
1.1818 1.0859 1.1753
1.2273 1.0859 1.2555
1.2727 1.0859 1.3314
1.3182 1.0859 1.4033
1.3636 1.0859 1.4710
1.4091 1.0859 1.5346
1.4545 1.0859 1.5941
1.5000 1.0859 1.6494
1.5455 1.0859 1.7006
1.5909 1.0859 1.7477
1.6364 1.0859 1.7906
1.6818 1.0859 1.8294
1.7273 1.0859 1.8640
1.7727 1.0859 1.8946
1.8182 1.0859 1.9210
1.8636 1.0859 1.9432
1.9091 1.0859 1.9614
1.9545 1.0859 1.9754
2.0000 1.0859 1.9853
2.0455 1.0859 1.9910
2.0909 1.0859 1.9926
2.1364 1.0859 1.9901
2.1818 1.0859 1.9834
2.2273 1.0859 1.9726
2.2727 1.0859 1.9577
2.3182 1.0859 1.9387
2.3636 1.0859 1.9155
2.4091 1.0859 1.8881
2.4545 1.0859 1.8567
2.5000 1.0859 1.8211
2.5455 1.0859 1.7814
2.5909 1.0859 1.7376
2.6364 1.0859 1.6896
2.6818 1.0859 1.6375
2.7273 1.0859 1.5812
2.7727 1.0859 1.5208
2.8182 1.0859 1.4563
2.8636 1.0859 1.3877
2.9091 1.0859 1.3149
2.9545 1.0859 1.2380
3.0000 1.0859 1.1570
3.0455 1.0859 1.0718
3.0909 1.0859 0.9825
3.1364 1.0859 0.8891
3.1818 1.0859 0.7915
3.2273 1.0859 0.6898
3.2727 1.0859 0.5840
3.3182 1.0859 0.4740
3.3636 1.0859 0.3599
3.4091 1.0859 0.2417
3.4545 1.0859 0.1193
3.5000 1.0859 -0.0072
-1.0000 1.1212 -7.7567
-0.9545 1.1212 -7.4750
-0.9091 1.1212 -7.1974
-0.8636 1.1212 -6.9240
-0.8182 1.1212 -6.6547
-0.7727 1.1212 -6.3896
-0.7273 1.1212 -6.1286
-0.6818 1.1212 -5.8717
-0.6364 1.1212 -5.6189
-0.5909 1.1212 -5.3703
-0.5455 1.1212 -5.1258
-0.5000 1.1212 -4.8854
-0.4545 1.1212 -4.6492
-0.4091 1.1212 -4.4171
-0.3636 1.1212 -4.1892
-0.3182 1.1212 -3.9653
-0.2727 1.1212 -3.7456
-0.2273 1.1212 -3.5301
-0.1818 1.1212 -3.3186
-0.1364 1.1212 -3.1113
-0.0909 1.1212 -2.9082
-0.0455 1.1212 -2.7091
0.0000 1.1212 -2.5142
0.0455 1.1212 -2.3235
0.0909 1.1212 -2.1368
0.1364 1.1212 -1.9543
0.1818 1.1212 -1.7759
0.2273 1.1212 -1.6017
0.2727 1.1212 -1.4316
0.3182 1.1212 -1.2656
0.3636 1.1212 -1.1038
0.4091 1.1212 -0.9461
0.4545 1.1212 -0.7925
0.5000 1.1212 -0.6430
0.5455 1.1212 -0.4977
0.5909 1.1212 -0.3565
0.6364 1.1212 -0.2195
0.6818 1.1212 -0.0865
0.7273 1.1212 0.0422
0.7727 1.1212 0.1669
0.8182 1.1212 0.2874
0.8636 1.1212 0.4038
0.9091 1.1212 0.5161
0.9545 1.1212 0.6242
1.0000 1.1212 0.7282
1.0455 1.1212 0.8281
1.0909 1.1212 0.9238
1.1364 1.1212 1.0154
1.1818 1.1212 1.1028
1.2273 1.1212 1.1862
1.2727 1.1212 1.2654
1.3182 1.1212 1.3404
1.3636 1.1212 1.4114
1.4091 1.1212 1.4782
1.4545 1.1212 1.5409
1.5000 1.1212 1.5994
1.5455 1.1212 1.6538
1.5909 1.1212 1.7041
1.6364 1.1212 1.7502
1.6818 1.1212 1.7922
1.7273 1.1212 1.8301
1.7727 1.1212 1.8639
1.8182 1.1212 1.8935
1.8636 1.1212 1.9190
1.9091 1.1212 1.9403
1.9545 1.1212 1.9575
2.0000 1.1212 1.9706
2.0455 1.1212 1.9796
2.0909 1.1212 1.9844
2.1364 1.1212 1.9851
2.1818 1.1212 1.9816
2.2273 1.1212 1.9741
2.2727 1.1212 1.9624
2.3182 1.1212 1.9465
2.3636 1.1212 1.9265
2.4091 1.1212 1.9024
2.4545 1.1212 1.8742
2.5000 1.1212 1.8418
2.5455 1.1212 1.8053
2.5909 1.1212 1.7647
2.6364 1.1212 1.7199
2.6818 1.1212 1.6710
2.7273 1.1212 1.6180
2.7727 1.1212 1.5608
2.8182 1.1212 1.4995
2.8636 1.1212 1.4341
2.9091 1.1212 1.3646
2.9545 1.1212 1.2909
3.0000 1.1212 1.2130
3.0455 1.1212 1.1311
3.0909 1.1212 1.0450
3.1364 1.1212 0.9548
3.1818 1.1212 0.8604
3.2273 1.1212 0.7619
3.2727 1.1212 0.6593
3.3182 1.1212 0.5526
3.3636 1.1212 0.4417
3.4091 1.1212 0.3267
3.4545 1.1212 0.2075
3.5000 1.1212 0.0843
-1.0000 1.1566 -7.9884
-0.9545 1.1566 -7.7035
-0.9091 1.1566 -7.4228
-0.8636 1.1566 -7.1461
-0.8182 1.1566 -6.8736
-0.7727 1.1566 -6.6053
-0.7273 1.1566 -6.3410
-0.6818 1.1566 -6.0809
-0.6364 1.1566 -5.8250
-0.5909 1.1566 -5.5731
-0.5455 1.1566 -5.3254
-0.5000 1.1566 -5.0819
-0.4545 1.1566 -4.8424
-0.4091 1.1566 -4.6071
-0.3636 1.1566 -4.3759
-0.3182 1.1566 -4.1489
-0.2727 1.1566 -3.9260
-0.2273 1.1566 -3.7072
-0.1818 1.1566 -3.4926
-0.1364 1.1566 -3.2820
-0.0909 1.1566 -3.0757
-0.0455 1.1566 -2.8734
0.0000 1.1566 -2.6753
0.0455 1.1566 -2.4813
0.0909 1.1566 -2.2914
0.1364 1.1566 -2.1057
0.1818 1.1566 -1.9241
0.2273 1.1566 -1.7467
0.2727 1.1566 -1.5734
0.3182 1.1566 -1.4042
0.3636 1.1566 -1.2391
0.4091 1.1566 -1.0782
0.4545 1.1566 -0.9214
0.5000 1.1566 -0.7687
0.5455 1.1566 -0.6202
0.5909 1.1566 -0.4758
0.6364 1.1566 -0.3355
0.6818 1.1566 -0.1994
0.7273 1.1566 -0.0674
0.7727 1.1566 0.0605
0.8182 1.1566 0.1842
0.8636 1.1566 0.3038
0.9091 1.1566 0.4193
0.9545 1.1566 0.5306
1.0000 1.1566 0.6378
1.0455 1.1566 0.7409
1.0909 1.1566 0.8399
1.1364 1.1566 0.9347
1.1818 1.1566 1.0254
1.2273 1.1566 1.1119
1.2727 1.1566 1.1943
1.3182 1.1566 1.2726
1.3636 1.1566 1.3468
1.4091 1.1566 1.4168
1.4545 1.1566 1.4827
1.5000 1.1566 1.5444
1.5455 1.1566 1.6020
1.5909 1.1566 1.6555
1.6364 1.1566 1.7049
1.6818 1.1566 1.7501
1.7273 1.1566 1.7912
1.7727 1.1566 1.8282
1.8182 1.1566 1.8610
1.8636 1.1566 1.8897
1.9091 1.1566 1.9142
1.9545 1.1566 1.9347
2.0000 1.1566 1.9510
2.0455 1.1566 1.9631
2.0909 1.1566 1.9712
2.1364 1.1566 1.9751
2.1818 1.1566 1.9748
2.2273 1.1566 1.9705
2.2727 1.1566 1.9620
2.3182 1.1566 1.9494
2.3636 1.1566 1.9326
2.4091 1.1566 1.9117
2.4545 1.1566 1.8867
2.5000 1.1566 1.8575
2.5455 1.1566 1.8243
2.5909 1.1566 1.7868
2.6364 1.1566 1.7453
2.6818 1.1566 1.6996
2.7273 1.1566 1.6498
2.7727 1.1566 1.5958
2.8182 1.1566 1.5378
2.8636 1.1566 1.4755
2.9091 1.1566 1.4092
2.9545 1.1566 1.3387
3.0000 1.1566 1.2641
3.0455 1.1566 1.1854
3.0909 1.1566 1.1025
3.1364 1.1566 1.0155
3.1818 1.1566 0.9243
3.2273 1.1566 0.8291
3.2727 1.1566 0.7297
3.3182 1.1566 0.6261
3.3636 1.1566 0.5185
3.4091 1.1566 0.4067
3.4545 1.1566 0.2907
3.5000 1.1566 0.1707
-1.0000 1.1919 -8.2252
-0.9545 1.1919 -7.9371
-0.9091 1.1919 -7.6531
-0.8636 1.1919 -7.3733
-0.8182 1.1919 -7.0975
-0.7727 1.1919 -6.8260
-0.7273 1.1919 -6.5585
-0.6818 1.1919 -6.2952
-0.6364 1.1919 -6.0360
-0.5909 1.1919 -5.7810
-0.5455 1.1919 -5.5300
-0.5000 1.1919 -5.2833
-0.4545 1.1919 -5.0406
-0.4091 1.1919 -4.8021
-0.3636 1.1919 -4.5677
-0.3182 1.1919 -4.3374
-0.2727 1.1919 -4.1113
-0.2273 1.1919 -3.8893
-0.1818 1.1919 -3.6715
-0.1364 1.1919 -3.4577
-0.0909 1.1919 -3.2481
-0.0455 1.1919 -3.0427
0.0000 1.1919 -2.8413
0.0455 1.1919 -2.6441
0.0909 1.1919 -2.4511
0.1364 1.1919 -2.2621
0.1818 1.1919 -2.0773
0.2273 1.1919 -1.8967
0.2727 1.1919 -1.7201
0.3182 1.1919 -1.5477
0.3636 1.1919 -1.3795
0.4091 1.1919 -1.2153
0.4545 1.1919 -1.0553
0.5000 1.1919 -0.8994
0.5455 1.1919 -0.7477
0.5909 1.1919 -0.6001
0.6364 1.1919 -0.4566
0.6818 1.1919 -0.3172
0.7273 1.1919 -0.1820
0.7727 1.1919 -0.0509
0.8182 1.1919 0.0760
0.8636 1.1919 0.1988
0.9091 1.1919 0.3175
0.9545 1.1919 0.4321
1.0000 1.1919 0.5425
1.0455 1.1919 0.6488
1.0909 1.1919 0.7509
1.1364 1.1919 0.8490
1.1818 1.1919 0.9429
1.2273 1.1919 1.0326
1.2727 1.1919 1.1183
1.3182 1.1919 1.1998
1.3636 1.1919 1.2771
1.4091 1.1919 1.3503
1.4545 1.1919 1.4194
1.5000 1.1919 1.4844
1.5455 1.1919 1.5453
1.5909 1.1919 1.6020
1.6364 1.1919 1.6545
1.6818 1.1919 1.7030
1.7273 1.1919 1.7473
1.7727 1.1919 1.7874
1.8182 1.1919 1.8235
1.8636 1.1919 1.8554
1.9091 1.1919 1.8832
1.9545 1.1919 1.9068
2.0000 1.1919 1.9263
2.0455 1.1919 1.9417
2.0909 1.1919 1.9530
2.1364 1.1919 1.9601
2.1818 1.1919 1.9631
2.2273 1.1919 1.9619
2.2727 1.1919 1.9566
2.3182 1.1919 1.9472
2.3636 1.1919 1.9337
2.4091 1.1919 1.9160
2.4545 1.1919 1.8942
2.5000 1.1919 1.8683
2.5455 1.1919 1.8382
2.5909 1.1919 1.8040
2.6364 1.1919 1.7656
2.6818 1.1919 1.7232
2.7273 1.1919 1.6766
2.7727 1.1919 1.6258
2.8182 1.1919 1.5710
2.8636 1.1919 1.5120
2.9091 1.1919 1.4488
2.9545 1.1919 1.3816
3.0000 1.1919 1.3102
3.0455 1.1919 1.2346
3.0909 1.1919 1.1550
3.1364 1.1919 1.0712
3.1818 1.1919 0.9833
3.2273 1.1919 0.8912
3.2727 1.1919 0.7950
3.3182 1.1919 0.6947
3.3636 1.1919 0.5902
3.4091 1.1919 0.4817
3.4545 1.1919 0.3689
3.5000 1.1919 0.2521
-1.0000 1.2273 -8.4669
-0.9545 1.2273 -8.1756
-0.9091 1.2273 -7.8884
-0.8636 1.2273 -7.6054
-0.8182 1.2273 -7.3264
-0.7727 1.2273 -7.0517
-0.7273 1.2273 -6.7810
-0.6818 1.2273 -6.5145
-0.6364 1.2273 -6.2521
-0.5909 1.2273 -5.9938
-0.5455 1.2273 -5.7397
-0.5000 1.2273 -5.4897
-0.4545 1.2273 -5.2438
-0.4091 1.2273 -5.0021
-0.3636 1.2273 -4.7645
-0.3182 1.2273 -4.5310
-0.2727 1.2273 -4.3017
-0.2273 1.2273 -4.0764
-0.1818 1.2273 -3.8554
-0.1364 1.2273 -3.6384
-0.0909 1.2273 -3.4256
-0.0455 1.2273 -3.2169
0.0000 1.2273 -3.0124
0.0455 1.2273 -2.8120
0.0909 1.2273 -2.6157
0.1364 1.2273 -2.4236
0.1818 1.2273 -2.2355
0.2273 1.2273 -2.0517
0.2727 1.2273 -1.8719
0.3182 1.2273 -1.6963
0.3636 1.2273 -1.5248
0.4091 1.2273 -1.3574
0.4545 1.2273 -1.1942
0.5000 1.2273 -1.0351
0.5455 1.2273 -0.8802
0.5909 1.2273 -0.7293
0.6364 1.2273 -0.5826
0.6818 1.2273 -0.4401
0.7273 1.2273 -0.3017
0.7727 1.2273 -0.1674
0.8182 1.2273 -0.0372
